lg_code,machiaza_id,machiaza_type,pref,pref_kana,pref_roma,county,county_kana,county_roma,city,city_kana,city_roma,ward,ward_kana,ward_roma,oaza_cho,oaza_cho_kana,oaza_cho_roma,chome,chome_kana,chome_number,koaza,koaza_kana,koaza_roma,machiaza_dist,rsdt_addr_flg,rsdt_addr_mtd_code,oaza_cho_aka_flg,koaza_aka_code,oaza_cho_gsi_uncmn,koaza_gsi_uncmn,status_flg,wake_num_flg,efct_date,ablt_date,src_code,post_code,oaza_cho_uncmn_reg,oaza_cho_uncmn_mj,oaza_cho_uncmn_type,oaza_cho_uncmn_code,koaza_uncmn_reg,koaza_uncmn_mj,koaza_uncmn_type,koaza_uncmn_code,alias_oaza,alias_oaza_kana,alias_oaza_roma,alias_koaza,alias_koaza_kana,alias_koaza_roma,remarks
032018,0001001,2,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,青山,アオヤマ,Aoyama,一丁目,１チョウメ,1,,,,,1,1,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0001002,2,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,青山,アオヤマ,Aoyama,二丁目,２チョウメ,2,,,,,1,1,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0001003,2,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,青山,アオヤマ,Aoyama,三丁目,３チョウメ,3,,,,,1,1,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0001004,2,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,青山,アオヤマ,Aoyama,四丁目,４チョウメ,4,,,,,1,1,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0003001,2,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,浅岸,アサギシ,Asagishi,一丁目,１チョウメ,1,,,,,1,1,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0003002,2,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,浅岸,アサギシ,Asagishi,二丁目,２チョウメ,2,,,,,1,1,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0003003,2,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,浅岸,アサギシ,Asagishi,三丁目,３チョウメ,3,,,,,1,1,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0003101,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,浅岸,アサギシ,Asagishi,,,,字稲久保,アザイナクボ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0003102,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,浅岸,アサギシ,Asagishi,,,,字堰根,アザセキネ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0003103,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,浅岸,アサギシ,Asagishi,,,,字下大葛,アザシモオオクズ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0003104,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,浅岸,アサギシ,Asagishi,,,,字貝田,アザカイダ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0003105,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,浅岸,アサギシ,Asagishi,,,,字柿木平,アザカキノキダイラ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0003106,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,浅岸,アサギシ,Asagishi,,,,字橋場,アザハシバ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0003107,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,浅岸,アサギシ,Asagishi,,,,字元信,アザモトノブ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0003109,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,浅岸,アサギシ,Asagishi,,,,字綱取,アザツナトリ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0003110,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,浅岸,アサギシ,Asagishi,,,,字上村,アザワムラ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0003111,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,浅岸,アサギシ,Asagishi,,,,字上大葛,アザカミオオクズ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0003112,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,浅岸,アサギシ,Asagishi,,,,字赤重,アザアカシゲ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0003113,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,浅岸,アサギシ,Asagishi,,,,字前野,アザマエノ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0003114,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,浅岸,アサギシ,Asagishi,,,,字大志田,アザオオシダ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0003115,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,浅岸,アサギシ,Asagishi,,,,字大志田川,アザオオシダガワ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0003116,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,浅岸,アサギシ,Asagishi,,,,字大志田頭,アザオオシダガシラ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0003117,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,浅岸,アサギシ,Asagishi,,,,字大塚,アザオオツカ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,*_*_MJ030195,,,,,,,,,
032018,0003118,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,浅岸,アサギシ,Asagishi,,,,字中道,アザナカミチ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0003119,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,浅岸,アサギシ,Asagishi,,,,字鍋倉,アザナベクラ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0003120,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,浅岸,アサギシ,Asagishi,,,,字二ツ森,アザフタツモリ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0003121,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,浅岸,アサギシ,Asagishi,,,,字木々塚,アザキギヅカ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,*_*_*_MJ030195,,,,,,,,,
032018,0004000,1,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,愛宕下,アタゴシタ,Atagoshita,,,,,,,,0,0,0,0,0,0,1,1,1947-04-17,,0,0200014,,,,,,,,,,,,,,,
032018,0005000,1,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,愛宕町,アタゴチョウ,Atagocho,,,,,,,,1,1,0,0,0,0,1,1,1947-04-17,,0,0200013,,,,,,,,,,,,,,,
032018,0006000,1,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,安倍館町,アベタテチョウ,Abetatecho,,,,,,,,1,1,0,0,0,0,1,1,1947-04-17,,0,0200126,,,,,,,,,,,,,,,
032018,0007000,1,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,飯岡新田,イイオカシンデン,Iiokashinden,,,,,,,,0,0,0,0,0,0,1,0,1947-04-17,,0,0200852,,,,,,,,,,,,,,,
032018,0007101,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,飯岡新田,イイオカシンデン,Iiokashinden,,,,１地割,１チワリ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0007102,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,飯岡新田,イイオカシンデン,Iiokashinden,,,,１０地割,１０チワリ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0007103,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,飯岡新田,イイオカシンデン,Iiokashinden,,,,２地割,２チワリ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0007104,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,飯岡新田,イイオカシンデン,Iiokashinden,,,,３地割,３チワリ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0007105,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,飯岡新田,イイオカシンデン,Iiokashinden,,,,４地割,４チワリ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0007106,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,飯岡新田,イイオカシンデン,Iiokashinden,,,,５地割,５チワリ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0007107,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,飯岡新田,イイオカシンデン,Iiokashinden,,,,６地割,６チワリ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0007108,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,飯岡新田,イイオカシンデン,Iiokashinden,,,,７地割,７チワリ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0007109,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,飯岡新田,イイオカシンデン,Iiokashinden,,,,８地割,８チワリ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0007110,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,飯岡新田,イイオカシンデン,Iiokashinden,,,,９地割,９チワリ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0008101,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,砂子沢,イサゴザワ,Isagozawa,,,,第１地割,ダイ１チワリ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0008102,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,砂子沢,イサゴザワ,Isagozawa,,,,第１０地割,ダイ１０チワリ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0008103,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,砂子沢,イサゴザワ,Isagozawa,,,,第１１地割,ダイ１１チワリ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0008104,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,砂子沢,イサゴザワ,Isagozawa,,,,第１２地割,ダイ１２チワリ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0008105,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,砂子沢,イサゴザワ,Isagozawa,,,,第１３地割,ダイ１３チワリ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0008106,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,砂子沢,イサゴザワ,Isagozawa,,,,第２地割,ダイ２チワリ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0008107,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,砂子沢,イサゴザワ,Isagozawa,,,,第３地割,ダイ３チワリ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0008108,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,砂子沢,イサゴザワ,Isagozawa,,,,第４地割,ダイ４チワリ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0008109,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,砂子沢,イサゴザワ,Isagozawa,,,,第５地割,ダイ５チワリ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0008110,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,砂子沢,イサゴザワ,Isagozawa,,,,第６地割,ダイ６チワリ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0008111,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,砂子沢,イサゴザワ,Isagozawa,,,,第７地割,ダイ７チワリ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0008112,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,砂子沢,イサゴザワ,Isagozawa,,,,第８地割,ダイ８チワリ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0008113,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,砂子沢,イサゴザワ,Isagozawa,,,,第９地割,ダイ９チワリ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0009101,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,猪去,イサリ,Isari,,,,一本木,イツポンギ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0009102,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,猪去,イサリ,Isari,,,,堰合,セキアイ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0009103,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,猪去,イサリ,Isari,,,,外久保,ソトクボ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0009104,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,猪去,イサリ,Isari,,,,橋場,ハシバ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0009105,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,猪去,イサリ,Isari,,,,細越,ホソゴエ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0009106,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,猪去,イサリ,Isari,,,,三枚橋,サンマイバシ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0009107,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,猪去,イサリ,Isari,,,,上猪去,カミイサリ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0009108,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,猪去,イサリ,Isari,,,,上平,ウワダイ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0009109,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,猪去,イサリ,Isari,,,,早俄上,ハガガリ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0009110,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,猪去,イサリ,Isari,,,,大橋,オオバシ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0009111,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,猪去,イサリ,Isari,,,,大道,オオミチ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0009112,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,猪去,イサリ,Isari,,,,的場,マトバ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0009113,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,猪去,イサリ,Isari,,,,田面野木,タモノキ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0009114,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,猪去,イサリ,Isari,,,,藤松,フジマツ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0009115,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,猪去,イサリ,Isari,,,,畑中,ハタケナカ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0009116,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,猪去,イサリ,Isari,,,,米倉,ヨネグラ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0009117,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,猪去,イサリ,,,,,釈迦堂,シヤカドウ,,,0,0,0,0,0,0,1,1,1970-01-01,,0,,,,,,,,,,,,,,,,
032018,0019000,1,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,稲荷町,イナリチョウ,Inaricho,,,,,,,,1,1,0,0,0,0,1,1,1947-04-17,,0,0200142,,,,,,,,,,,,,,,
032018,0020000,1,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,岩清水,イワシミズ,Iwashimizu,,,,,,,,1,1,0,0,0,0,1,1,1947-04-17,,0,0200012,,,,,,,,,,,,,,,
032018,0021000,1,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,岩脇町,イワワキチョウ,Iwawakicho,,,,,,,,1,1,0,0,0,0,1,1,1947-04-17,,0,0200101,,,,,,,,,,,,,,,
032018,0022001,2,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,上田,ウエダ,Ueda,一丁目,１チョウメ,1,,,,,1,1,0,0,0,0,1,1,1947-04-17,,0,0200066,,,,,,,,,,,,,,,
032018,0022002,2,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,上田,ウエダ,Ueda,二丁目,２チョウメ,2,,,,,1,1,0,0,0,0,1,1,1947-04-17,,0,0200066,,,,,,,,,,,,,,,
032018,0022003,2,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,上田,ウエダ,Ueda,三丁目,３チョウメ,3,,,,,1,1,0,0,0,0,1,1,1947-04-17,,0,0200066,,,,,,,,,,,,,,,
032018,0022004,2,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,上田,ウエダ,Ueda,四丁目,４チョウメ,4,,,,,1,1,0,0,0,0,1,1,1947-04-17,,0,0200066,,,,,,,,,,,,,,,
032018,0022101,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,上田,ウエダ,Ueda,,,,字稲荷窪,アザイナリクボ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0022102,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,上田,ウエダ,Ueda,,,,字宇登坂長根,アザウトサカナガネ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0022103,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,上田,ウエダ,Ueda,,,,字下黒石野平,アザシモクロイシノダイラ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0022104,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,上田,ウエダ,Ueda,,,,字岩脇,アザイワワキ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0022105,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,上田,ウエダ,Ueda,,,,字狐崎稲荷,アザキツネザキイナリ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0022106,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,上田,ウエダ,Ueda,,,,字狐森,アザキツネモリ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0022107,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,上田,ウエダ,Ueda,,,,字庚申窪,アザコウシンクボ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0022108,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,上田,ウエダ,Ueda,,,,字糠森,アザヌカモリ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0022109,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,上田,ウエダ,Ueda,,,,字黒岩,アザクロイワ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0022110,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,上田,ウエダ,Ueda,,,,字黒石野平,アザクロイシノダイラ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0022111,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,上田,ウエダ,Ueda,,,,字左京長根,アザサキヨウナガネ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0022112,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,上田,ウエダ,Ueda,,,,字小鳥沢,アザコトリザワ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
032018,0022113,3,岩手県,イワテケン,Iwate,,,,盛岡市,モリオカシ,Morioka-shi,,,,上田,ウエダ,Ueda,,,,字小野松,アザオノマツ,,,0,0,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
