lg_code,machiaza_id,machiaza_type,pref,pref_kana,pref_roma,county,county_kana,county_roma,city,city_kana,city_roma,ward,ward_kana,ward_roma,oaza_cho,oaza_cho_kana,oaza_cho_roma,chome,chome_kana,chome_number,koaza,koaza_kana,koaza_roma,machiaza_dist,rsdt_addr_flg,rsdt_addr_mtd_code,oaza_cho_aka_flg,koaza_aka_code,oaza_cho_gsi_uncmn,koaza_gsi_uncmn,status_flg,wake_num_flg,efct_date,ablt_date,src_code,post_code,remarks
162019,0004000,1,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,青柳新,アオヤナギシン,Aoyanagishin,,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0,9398163,
162019,0004101,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,青柳新,アオヤナギシン,Aoyanagishin,,,,字水舞割,アザスイブワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0004102,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,青柳新,アオヤナギシン,Aoyanagishin,,,,字赤土割,アザアカツチワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0004103,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,青柳新,アオヤナギシン,Aoyanagishin,,,,字大沢割,アザオオサワワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0004104,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,青柳新,アオヤナギシン,Aoyanagishin,,,,字中屋敷割,アザナカヤシキワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0004105,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,青柳新,アオヤナギシン,Aoyanagishin,,,,字中川原割,アザナカガワラワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0004106,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,青柳新,アオヤナギシン,Aoyanagishin,,,,字柳原割,アザヤナギハラワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0005000,1,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,赤江町,アカエマチ,Akaemachi,,,,,,,,1,1,0,0,0,0,0,1,1947-04-17,,0,9300855,
162019,0006000,1,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,赤倉,アカクラ,,,,,,,,,0,0,0,0,0,0,0,0,1947-04-17,,0,,
162019,0006101,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,赤倉,アカクラ,,,,,字河原割,アザカワラワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0006102,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,赤倉,アカクラ,,,,,字岩不同割,アザイワフドウワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0006103,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,赤倉,アカクラ,,,,,字宮前割,アザミヤマエワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0006104,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,赤倉,アカクラ,,,,,字宮地割,アザミヤジワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0006105,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,赤倉,アカクラ,,,,,字源三郎割,アザゲンザブロウワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0006106,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,赤倉,アカクラ,,,,,字前田割,アザマエダワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0006107,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,赤倉,アカクラ,,,,,字大道割,アザオオミチワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0006108,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,赤倉,アカクラ,,,,,字大平割,アザオオダイラワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0006109,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,赤倉,アカクラ,,,,,字冬谷割,アザフユタンワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0006110,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,赤倉,アカクラ,,,,,字冬谷中割,アザフユタニナカワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0006111,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,赤倉,アカクラ,,,,,字冬谷中尾割,アザフユタニナカオワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0006112,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,赤倉,アカクラ,,,,,字尾土割,アザオドワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0006113,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,赤倉,アカクラ,,,,,字不登割,アザフドワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0006114,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,赤倉,アカクラ,,,,,字墓前割,アザハカマエワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0006115,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,赤倉,アカクラ,,,,,字北谷割,アザキタタニワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0006116,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,赤倉,アカクラ,,,,,字木道谷割,アザキドウタニワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0007000,1,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,赤田,アカダ,Akada,,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0,9398064,
162019,0007101,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,赤田,アカダ,Akada,,,,字阿加陀寺割,アザアカダジワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0007102,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,赤田,アカダ,Akada,,,,字高屋割,アザタカヤワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0007103,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,赤田,アカダ,Akada,,,,字神宮寺割,アザジングウジワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0007104,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,赤田,アカダ,Akada,,,,字中畝割,アザナカセワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0007105,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,赤田,アカダ,Akada,,,,字昼場割,アザヒルバワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0007106,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,赤田,アカダ,Akada,,,,字柳原割,アザヤナギハラワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0008000,1,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,秋ヶ島,アキガシマ,Akigashima,,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0,9398252,
162019,0009000,1,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,秋吉,アキヨシ,Akiyoshi,,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0,9300953,
162019,0009101,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,秋吉,アキヨシ,Akiyoshi,,,,字下川原割,アザシモカワラワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0009102,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,秋吉,アキヨシ,Akiyoshi,,,,字亀田割,アザカメタワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0009103,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,秋吉,アキヨシ,Akiyoshi,,,,字四難田割,アザシナンダワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0009104,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,秋吉,アキヨシ,Akiyoshi,,,,字城野木割,アザジヨウノキワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0009105,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,秋吉,アキヨシ,Akiyoshi,,,,字太郎五郎割,アザタロウゴロウワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0009106,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,秋吉,アキヨシ,Akiyoshi,,,,字台口割,アザダイクチワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0009107,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,秋吉,アキヨシ,Akiyoshi,,,,字大曲割,アザオオマガリワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0010000,1,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,秋吉新町,アキヨシシンマチ,Akiyoshishimmachi,,,,,,,,1,1,0,0,0,0,0,1,1947-04-17,,0,9300954,
162019,0011000,1,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,悪王寺,アクオウジ,Akuoji,,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0,9398182,
162019,0011101,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,悪王寺,アクオウジ,Akuoji,,,,字江下割,アザエシタワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0011102,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,悪王寺,アクオウジ,Akuoji,,,,字水尻割,アザミズジリワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0011103,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,悪王寺,アクオウジ,Akuoji,,,,字大坪割,アザオオツボワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0011104,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,悪王寺,アクオウジ,Akuoji,,,,字梨木割,アザナシキワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0012000,1,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,曙町,アケボノチョウ,Akebonocho,,,,,,,,1,1,0,0,0,0,0,0,1947-04-17,,0,9300847,
162019,0013000,1,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,朝日,アサヒ,Asahi,,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0,9300931,
162019,0013101,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,朝日,アサヒ,Asahi,,,,字経塚割,アザキヨウヅカワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0013102,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,朝日,アサヒ,Asahi,,,,字大明神割,アザダイミヨウジンワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0014000,1,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,旭町,アサヒマチ,Asahimachi,,,,,,,,1,1,0,0,0,0,0,1,1947-04-17,,0,9398091,
162019,0015000,1,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,芦生,アシュウ,Ashu,,,,,,,,0,0,0,0,0,0,0,0,1947-04-17,,0,9392161,
162019,0015101,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,芦生,アシュウ,Ashu,,,,字下反甫割,アザシモタンボワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0015102,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,芦生,アシュウ,Ashu,,,,字桂谷割,アザカツラダニワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0015103,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,芦生,アシュウ,Ashu,,,,字山平割,アザサンダイラワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0015104,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,芦生,アシュウ,Ashu,,,,字上反甫割,アザカミタンボワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0015105,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,芦生,アシュウ,Ashu,,,,字入合山割,アザイリアイヤマワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0016000,1,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,安住町,アズミチョウ,Azumicho,,,,,,,,1,1,0,0,0,0,0,1,1947-04-17,,0,9300094,
162019,0017001,2,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,愛宕町,アタゴマチ,Atagomachi,一丁目,１チョウメ,1,,,,,1,1,0,0,0,0,0,1,1947-04-17,,0,,
162019,0017002,2,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,愛宕町,アタゴマチ,Atagomachi,二丁目,２チョウメ,2,,,,,1,1,0,0,0,0,0,1,1947-04-17,,0,,
162019,0019000,1,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,荒川,アラカワ,Arakawa,,,,,,,,0,0,0,0,0,0,0,0,1947-04-17,,0,9300982,
162019,0019001,2,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,荒川,アラカワ,Arakawa,一丁目,１チョウメ,1,,,,,1,1,0,0,0,0,0,1,1947-04-17,,0,,
162019,0019002,2,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,荒川,アラカワ,Arakawa,二丁目,２チョウメ,2,,,,,1,1,0,0,0,0,0,1,1947-04-17,,0,,
162019,0019003,2,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,荒川,アラカワ,Arakawa,三丁目,３チョウメ,3,,,,,1,1,0,0,0,0,0,1,1947-04-17,,0,,
162019,0019004,2,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,荒川,アラカワ,Arakawa,四丁目,４チョウメ,4,,,,,1,1,0,0,0,0,0,1,1947-04-17,,0,,
162019,0019005,2,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,荒川,アラカワ,Arakawa,五丁目,５チョウメ,5,,,,,1,1,0,0,0,0,0,1,1947-04-17,,0,,
162019,0019101,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,荒川,アラカワ,Arakawa,,,,字領付割,アザリヨウツケワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0019102,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,荒川,アラカワ,Arakawa,,,,字下上免割,アザシモジヨウメンワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0019103,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,荒川,アラカワ,Arakawa,,,,字橋台割,アザハシダイワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0019104,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,荒川,アラカワ,Arakawa,,,,字経堂下割,アザキヨウドウシタワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0019105,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,荒川,アラカワ,Arakawa,,,,字向田割,アザムカイダワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0019106,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,荒川,アラカワ,Arakawa,,,,字上川原,アザカミカワハラ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0019107,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,荒川,アラカワ,Arakawa,,,,字上畑割,アザカミバタケワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0019108,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,荒川,アラカワ,Arakawa,,,,字新町川原割,アザシンマチカワハラワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0019109,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,荒川,アラカワ,Arakawa,,,,字前田割,アザマエダワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0019110,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,荒川,アラカワ,Arakawa,,,,字東川原,アザヒガシカワハラ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0019111,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,荒川,アラカワ,Arakawa,,,,字野村割,アザノムラワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0020000,1,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,荒川新町,アラカワシンマチ,Arakawashimmachi,,,,,,,,1,1,0,0,0,0,0,1,1947-04-17,,0,9300984,
162019,0021000,1,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,荒町,アラマチ,Aramachi,,,,,,,,1,1,0,0,0,0,0,1,1947-04-17,,0,9300028,
162019,0022000,1,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,新町,アラマチ,Aramachi,,,,,,,,0,0,0,0,0,0,0,0,1947-04-17,,0,9301321,
162019,0022101,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,新町,アラマチ,Aramachi,,,,字坂下割,アザサカシタワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0022102,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,新町,アラマチ,Aramachi,,,,字窪割,アザクボワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0022103,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,新町,アラマチ,Aramachi,,,,字小倉割,アザコクラワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0022104,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,新町,アラマチ,Aramachi,,,,字清水割,アザシミズワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0022105,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,新町,アラマチ,Aramachi,,,,字中野新開割,アザナカノシンカイワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0022106,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,新町,アラマチ,,,,,字宮高割,アザミヤノダカワリ,,,0,0,0,0,0,0,0,1,1970-01-01,,0,,
162019,0022107,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,新町,アラマチ,,,,,字家ノ高割,アザイエノダカワリ,,,0,0,0,0,0,0,0,1,1970-01-01,,0,,
162019,0023000,1,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,新屋,アラヤ,Araya,,,,,,,,0,0,0,0,0,0,0,0,1947-04-17,,0,9300822,
162019,0023101,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,新屋,アラヤ,Araya,,,,字大坪割,アザオオツボワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0023102,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,新屋,アラヤ,Araya,,,,字一丁田割,アザイツチヨウダワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0023103,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,新屋,アラヤ,Araya,,,,字下新村田割,アザシモシンムラダワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0023104,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,新屋,アラヤ,Araya,,,,字笠田割,アザカサダワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0023105,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,新屋,アラヤ,Araya,,,,字顕菜割,アザケンサイワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0023106,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,新屋,アラヤ,Araya,,,,字五反田割,アザゴタンダワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0023107,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,新屋,アラヤ,Araya,,,,字高田割,アザタカタワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0023108,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,新屋,アラヤ,Araya,,,,字合田割,アザゴウダワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0023109,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,新屋,アラヤ,Araya,,,,字四百苅割,アザヨンヒヤクカリワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0023110,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,新屋,アラヤ,Araya,,,,字熟畑割,アザジユクバタワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0023111,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,新屋,アラヤ,Araya,,,,字助作田割,アザスケツクリダワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
162019,0023112,3,富山県,トヤマケン,Toyama,,,,富山市,トヤマシ,Toyama-shi,,,,新屋,アラヤ,Araya,,,,字上中沼割,アザカミナカヌマワリ,,,0,0,0,0,0,0,0,1,1947-04-17,,0,,
