lg_code,machiaza_id,machiaza_type,pref,pref_kana,pref_roma,county,county_kana,county_roma,city,city_kana,city_roma,ward,ward_kana,ward_roma,oaza_cho,oaza_cho_kana,oaza_cho_roma,chome,chome_kana,chome_number,koaza,koaza_kana,koaza_roma,machiaza_dist,rsdt_addr_flg,rsdt_addr_mtd_code,oaza_cho_aka_flg,koaza_aka_code,oaza_cho_gsi_uncmn,koaza_gsi_uncmn,status_flg,wake_num_flg,efct_date,ablt_date,src_code,post_code,oaza_cho_uncmn_reg,oaza_cho_uncmn_mj,oaza_cho_uncmn_type,oaza_cho_uncmn_code,koaza_uncmn_reg,koaza_uncmn_mj,koaza_uncmn_type,koaza_uncmn_code,alias_oaza,alias_oaza_kana,alias_oaza_roma,alias_koaza,alias_koaza_kana,alias_koaza_roma,remarks
372013,0000563,3,香川県,カガワケン,Kagawa,,,,高松市,タカマツシ,Takamatsu-shi,,,,,,,,,,桜町,サクラマチ,Sakuramachi,,0,0,0,0,0,0,1,1,1947-04-17,,0,7600074,,,,,,,,,,,,,,,
372013,0000565,3,香川県,カガワケン,Kagawa,,,,高松市,タカマツシ,Takamatsu-shi,,,,,,,,,,天神前,テンジンマエ,Tenjimmae,,1,1,0,0,0,0,1,1,1947-04-17,,0,7600018,,,,,,,,,,,,,,,
372013,0000566,3,香川県,カガワケン,Kagawa,,,,高松市,タカマツシ,Takamatsu-shi,,,,,,,,,,本町,ホンマチ,Hommachi,,1,1,0,0,0,0,1,1,1947-04-17,,0,7600032,,,,,,,,,,,,,,,
372013,0001000,1,香川県,カガワケン,Kagawa,,,,高松市,タカマツシ,Takamatsu-shi,,,,茜町,アカネチョウ,Akanecho,,,,,,,,1,1,0,0,0,0,1,1,1947-04-17,,0,7600002,,,,,,,,,,,,,,,
372013,0002000,1,香川県,カガワケン,Kagawa,,,,高松市,タカマツシ,Takamatsu-shi,,,,朝日新町,アサヒシンマチ,Asahishimmachi,,,,,,,,1,1,0,0,0,0,1,1,1947-04-17,,0,7600064,,,,,,,,,,,,,,,
372013,0003000,1,香川県,カガワケン,Kagawa,,,,高松市,タカマツシ,Takamatsu-shi,,,,朝日町,アサヒマチ,,,,,,,,,0,0,0,0,0,0,1,0,1947-04-17,,1,,,,,,,,,,,,,,,,
372013,0003001,2,香川県,カガワケン,Kagawa,,,,高松市,タカマツシ,Takamatsu-shi,,,,朝日町,アサヒマチ,Asahimachi,１丁目,１チョウメ,1,,,,,1,1,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
372013,0003002,2,香川県,カガワケン,Kagawa,,,,高松市,タカマツシ,Takamatsu-shi,,,,朝日町,アサヒマチ,Asahimachi,２丁目,２チョウメ,2,,,,,1,1,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
372013,0003003,2,香川県,カガワケン,Kagawa,,,,高松市,タカマツシ,Takamatsu-shi,,,,朝日町,アサヒマチ,Asahimachi,３丁目,３チョウメ,3,,,,,1,1,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
372013,0003004,2,香川県,カガワケン,Kagawa,,,,高松市,タカマツシ,Takamatsu-shi,,,,朝日町,アサヒマチ,Asahimachi,４丁目,４チョウメ,4,,,,,1,1,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
372013,0003005,2,香川県,カガワケン,Kagawa,,,,高松市,タカマツシ,Takamatsu-shi,,,,朝日町,アサヒマチ,Asahimachi,５丁目,５チョウメ,5,,,,,1,1,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
372013,0003006,2,香川県,カガワケン,Kagawa,,,,高松市,タカマツシ,Takamatsu-shi,,,,朝日町,アサヒマチ,Asahimachi,６丁目,６チョウメ,6,,,,,1,1,0,0,0,0,1,1,1947-04-17,,0,,,,,,,,,,,,,,,,
372013,0004000,1,香川県,カガワケン,Kagawa,,,,高松市,タカマツシ,Takamatsu-shi,,,,庵治町,アジチョウ,Ajicho,,,,,,,,0,0,0,0,0,0,1,1,1947-04-17,,0,7610130,,,,,,,,,,,,,,,
372013,0004106,3,香川県,カガワケン,Kagawa,,,,高松市,タカマツシ,Takamatsu-shi,,,,庵治町,アジチョウ,Ajicho,,,,字丸山,アザマルヤマ,,,0,0,0,0,0,0,1,0,1947-04-17,,0,,,,,,,,,,,,,,,,
372013,0004107,3,香川県,カガワケン,Kagawa,,,,高松市,タカマツシ,Takamatsu-shi,,,,庵治町,アジチョウ,Ajicho,,,,字宮東,アザミヤヒガシ,,,0,0,0,0,0,0,1,0,1947-04-17,,0,,,,,,,,,,,,,,,,
372013,0004111,3,香川県,カガワケン,Kagawa,,,,高松市,タカマツシ,Takamatsu-shi,,,,庵治町,アジチョウ,Ajicho,,,,字高尻,アザコウジリ,,,0,0,0,0,0,0,1,0,1947-04-17,,0,,,,,,,,,,,,,,,,
